OBJECTID,GEOID10,MathNumAssessed,MathNumReady,AllSbjtNumReady,AllSbjtNumAssessed,EBRWNumAssessed,EBRWNumReady,FinalMathAveScore,FinalAllSbjtAveScore,FinalEWBRWAveScore,MathPctReady,AllSbjtPctReady,EBRWPctReady,Shape__Area,Shape__Length,ZCTA
724,2649103,,,,,,,,,,,,,1295310594.53137,236804.438634972,49103
725,2649012,,,,,,,,,,,,,896470014.081055,190018.435158724,49012
726,2649799,,,,,,,,,,,,,3124025133.31152,406088.442773115,49799
727,2649736,,,,,,,,,,,,,3493691131.45898,421664.388633907,49736
728,2649726,,,,,,,,,,,,,6664749980.64258,337188.989852592,49726
729,2648653,,,,,,,,,,,,,7560369371.43848,683309.52343034,48653
730,2649818,,,,,,,,,,,,,5061529654.82813,556294.192024882,49818
731,2649877,,,,,,,,,,,,,3417779100.63672,277094.408112359,49877
732,2648502,,,,,,,,,,,,,11141093.4145508,17285.8153659694,48502
733,2648551,,,,,,,,,,,,,10376087.4750977,14531.4153031841,48551
734,2648437,,,,,,,,,,,,,20634562.3935547,33214.4705680121,48437
735,2649666,,,,,,,,,,,,,70873107.4873047,71624.0200375121,49666
736,2648874,,,,,,,,,,,,,16052598.1699219,19905.3280218352,48874
737,2649952,,,,,,,,,,,,,1879803362.61914,400722.880037568,49952
738,2648720,,,,,,,,,,,,,979052600.335938,374198.920055341,48720
739,2648470,,,,,,,,,,,,,1115827147.00293,212697.844718152,48470
740,2648870,,,,,,,,,,,,,1648872.92041016,5378.7693137514,48870
741,2649259,,,,,,,,,,,,,807198277.931641,202040.077693414,49259
742,2649272,,,,,,,,,,,,,338991437.346924,97300.3056706984,49272
743,2649007,,,,,,,,,,,,,100994197.333496,54127.5892271635,49007
744,2649343,,,,,,,,,,,,,1540684134.01318,345020.475685464,49343
745,2649318,,,,,,,,,,,,,498022984.29248,186631.611865833,49318
746,2649642,,,,,,,,,,,,,513719999.455078,199640.987350521,49642
747,2648453,,,,,,,,,,,,,2990150630.31348,331742.001694705,48453
748,2649674,,,,,,,,,,,,,64776173.1826172,55354.4394866423,49674
749,2649289,,,,,,,,,,,,,20043746.607666,21825.1966030321,49289
750,2648143,,,,,,,,,,,,,207405.818847656,3283.79389519006,48143
751,2649853,,,,,,,,,,,,,5047423412.04688,389789.929487524,49853
752,2649745,,,,,,,,,,,,,2489510852.53711,413500.926950733,49745
753,2649757,,,,,,,,,,,,,526646317.392578,95230.2296699856,49757
754,2648051,,,,,,,,,,,,,421355143.558594,140735.960833423,48051
755,2649645,,,,,,,,,,,,,1132946659.44434,231686.505729185,49645
756,2649679,,,,,,,,,,,,,1560521433.17773,320824.039952308,49679
757,2649848,,,,,,,,,,,,,119561350.936523,65433.8854204167,49848
758,2649667,,,,,,,,,,,,,2253262303.00586,299401.849253534,49667
759,2649751,,,,,,,,,,,,,4293551926.27832,499356.210313987,49751
760,2649312,,,,,,,,,,,,,817691354.304688,186862.347880828,49312
761,2648370,,,,,,,,,,,,,336701927.918945,90468.2528762338,48370
762,2648324,,,,,,,,,,,,,338786613.364258,135283.175648866,48324
763,2648362,,,,,,,,,,,,,318668841.520508,87448.873731212,48362
764,2648350,,,,,,,,,,,,,688163928.899902,124079.393973287,48350
765,2648084,,,,,,,,,,,,,172284179.431641,66031.1349575367,48084
766,2648635,,,,,,,,,,,,,1691934122.38965,325013.215042571,48635
767,2648636,,,,,,,,,,,,,2455533395.23828,304447.947272775,48636
768,2649743,,,,,,,,,,,,,2563986973.0625,406562.492626501,49743
769,2648627,,,,,,,,,,,,,6060356.91894531,21418.9873049041,48627
770,2648417,,,,,,,,,,,,,691357532.050293,142528.906786709,48417
771,2648722,,,,,,,,,,,,,482497402.422852,143692.281120506,48722
772,2648724,,,,,,,,,,,,,12567835.6132813,24039.5239194281,48724
773,2648002,,,,,,,,,,,,,1034998469.95166,128638.634706078,48002
774,2649066,,,,,,,,,,,,,571306087.306885,149276.437587564,49066
775,2649806,,,,,,,,,,,,,1712663565.65039,339891.899911518,49806
776,2649891,,,,,,,,,,,,,2394099463.89063,275596.376758017,49891
777,2649727,,,,,,,,,,,,,3895115943.93359,422652.329775565,49727
778,2648703,,,,,,,,,,,,,1338051196.6543,297229.740232733,48703
779,2649919,,,,,,,,,,,,,3424242164.60938,359795.414788949,49919
780,2648757,,,,,,,,,,,,,1536513858.82813,286700.405403436,48757
781,2648652,,,,,,,,,,,,,1524981173.92871,218194.493785914,48652
782,2649628,,,,,,,,,,,,,65712444.9853516,37036.1439050428,49628
783,2649113,,,,,,,,,,,,,989871518.952637,181036.543301734,49113
784,2649051,,,,,,,,,,,,,826322094.25708,210785.431314516,49051
785,2649052,,,,,,,,,,,,,860275576.239746,181153.683115569,49052
786,2649067,,,,,,,,,,,,,2384015600.26917,299494.331078979,49067
787,2649095,,,,,,,,,,,,,819251234.518555,233723.048393328,49095
788,2649665,,,,,,,,,,,,,4409187795.58789,504927.65174605,49665
789,2649835,,,,,,,,,,,,,2925339070.26563,495807.429462068,49835
790,2649852,,,,,,,,,,,,,7462587.50976563,15325.7101704712,49852
791,2648890,,,,,,,,,,,,,873281424.539063,207797.481430175,48890
792,2649232,,,,,,,,,,,,,1769812833.9939,264913.59571444,49232
793,2649227,,,,,,,,,,,,,715830552.193848,177015.250020795,49227
794,2649916,,,,,,,,,,,,,3173582053.99219,329868.288390428,49916
795,2649922,,,,,,,,,,,,,233456853.605469,90292.3216513939,49922
796,2648467,,,,,,,,,,,,,2005535863.12695,279068.29780734,48467
797,2648834,,,,,,,,,,,,,1313448099.17773,332541.766448619,48834
798,2648860,,,,,,,,,,,,,828822277.926758,181824.304076934,48860
799,2648770,,,,,,,,,,,,,1893359317.19336,249664.080003458,48770
800,2648893,,,,,,,,,,,,,1492974675.69824,262629.725177933,48893
801,2648878,,,,,,,,,,,,,896424590.699219,219434.144106396,48878
802,2649305,,,,,,,,,,,,,1321635044.62305,249205.226987946,49305
803,2648829,,,,,,,,,,,,,1832029966.72217,306346.638100285,48829
804,2649201,611,154,148,611,611,308,467.087234042553,958.330441898527,491.243207855974,0.252045826513912,0.242225859247136,0.504091653027823,4393220855.4707,909898.682250272,49201
805,2648158,97,34,32,97,97,68,492,1013.8,521.9,0.350515463917526,0.329896907216495,0.701030927835052,2660069597.6228,333729.638392158,48158
806,2649087,75,39,39,75,75,58,528,1066.3,538.3,0.52,0.52,0.773333333333333,1738790482.18311,221597.726782462,49087
807,2649001,0,0,0,0,0,0,,,,,,,216752186.601318,78790.0676780526,49001
808,2649507,86,0,0,86,86,7,376.139534883721,773.816279069767,397.676744186047,0,0,0.0813953488372093,153792027.102539,62202.9209332848,49507
809,2649506,303,162,159,303,303,216,537.364356435644,1087.07227722772,549.707920792079,0.534653465346535,0.524752475247525,0.712871287128713,218204211.246582,81669.2865647956,49506
810,2649512,161,95,89,161,161,109,537.825465838509,1074.82298136646,536.99751552795,0.590062111801242,0.552795031055901,0.677018633540373,636456933.051758,144120.78628745,49512
811,2649534,29,13,11,29,29,20,517.9,1041,523.1,0.448275862068966,0.379310344827586,0.689655172413793,1005410066.45996,218329.064303089,49534
812,2649509,411,54,47,410,410,163,438.098783454988,904.276341463415,465.928292682927,0.131386861313869,0.114634146341463,0.397560975609756,202452156.548828,92250.0311927815,49509
813,2649677,118,32,23,118,118,56,472.2,947.5,475.3,0.271186440677966,0.194915254237288,0.474576271186441,3705714342.42676,561788.818750019,49677
814,2648093,354,121,117,354,354,218,487.4,998.5,511.1,0.34180790960452,0.330508474576271,0.615819209039548,158646759.168945,73512.5927190243,48093
815,2648042,454,202,188,454,454,299,516.5,1031.3,514.8,0.444933920704846,0.414096916299559,0.658590308370044,634620980.676758,144246.776077703,48042
816,2648080,135,20,19,135,135,48,433,898.7,465.7,0.148148148148148,0.140740740740741,0.355555555555556,142183716.523926,53850.8963828956,48080
817,2648306,834,622,600,834,834,719,596.598081534772,1178.99040767386,582.392326139089,0.745803357314149,0.719424460431655,0.862110311750599,636399964.624512,131048.875788599,48306
818,2649866,97,41,38,97,97,66,511.5,1029.7,518.1,0.422680412371134,0.391752577319588,0.680412371134021,4208101131.7793,706348.566427027,49866
819,2649639,0,0,0,0,0,0,,,,,,,1698160423.30078,282176.758126838,49639
820,2648657,90,33,27,90,90,48,496.3,990.4,494.1,0.366666666666667,0.3,0.533333333333333,1865092327.61816,245813.858280616,48657
821,2648140,123,66,61,123,123,84,530.6,1051.3,520.7,0.536585365853659,0.495934959349593,0.682926829268293,745120144.487427,177425.333530719,48140
822,2649456,211,145,138,211,211,173,561.3,1123.9,562.6,0.687203791469194,0.654028436018957,0.819905213270142,932905160.271484,176137.597702243,49456
823,2649459,16,0,0,16,16,6,429.4,896.9,467.5,0,0,0.375,2151814682.72754,290165.224125358,49459
824,2648071,296,65,62,296,296,117,454.408445945946,925.584121621622,471.199662162162,0.219594594594595,0.209459459459459,0.39527027027027,197755528.931152,65210.0866902391,48071
825,2648375,573,404,391,573,573,470,602.077486910995,1184.75253054101,582.675043630017,0.705061082024433,0.682373472949389,0.820244328097731,240053444.044434,81077.9638313434,48375
826,2648033,511,19,16,511,511,121,404.910371819961,837.118395303327,432.208023483366,0.0371819960861057,0.0313111545988258,0.23679060665362,250018307.174805,73976.6788269543,48033
827,2648075,79,16,14,79,79,22,430.8,867.848101265823,437.105063291139,0.20253164556962,0.177215189873418,0.278481012658228,206163751.744141,69925.9461881618,48075
828,2648085,361,262,236,361,361,273,577.2,1125.3,548.1,0.725761772853186,0.653739612188366,0.756232686980609,263853708.340332,64972.8142346593,48085
829,2648661,0,0,0,0,0,0,,,,,,,7499263875.71777,527743.151877151,48661
830,2649953,25,8,7,25,25,17,478,987.6,509.6,0.32,0.28,0.68,11793143438.9883,1171243.19394162,49953
831,2649735,228,125,114,228,228,156,531.9,1051.8,519.9,0.548245614035088,0.5,0.684210526315789,7215652769.09961,559583.566489069,49735
832,2648651,89,35,31,89,89,57,492.7,999.6,506.9,0.393258426966292,0.348314606741573,0.640449438202247,1954646181.7334,407457.933189715,48651
833,2648629,0,0,0,0,0,0,,,,,,,2323285334.01758,516072.772937764,48629
834,2648609,138,56,55,138,138,90,503.3,1017.7,514.3,0.405797101449275,0.398550724637681,0.652173913043478,1337026709.15869,239941.388099633,48609
835,2648734,126,86,82,126,126,108,553.4,1119.4,566,0.682539682539683,0.650793650793651,0.857142857142857,1144242963.71875,201508.407413618,48734
836,2648603,339,127,123,339,339,216,496.890855457227,1012.13067846608,515.23982300885,0.374631268436578,0.36283185840708,0.63716814159292,516382822.694336,127231.024096613,48603
837,2648040,179,88,80,179,179,117,517.5,1035.6,518.1,0.491620111731844,0.446927374301676,0.653631284916201,220126751.79541,66459.3275904837,48040
838,2648857,45,8,7,45,45,20,459.3,937.1,477.8,0.177777777777778,0.155555555555556,0.444444444444444,655594442.723633,147236.182859574,48857
839,2648118,232,186,167,232,232,180,591.7,1140.5,548.8,0.801724137931034,0.719827586206897,0.775862068965517,2562257940.3562,318890.52343335,48118
840,2648206,57,0,0,57,57,0,377.4,760.4,383,0,0,0,87132003.7409668,44356.4976383309,48206
841,2648135,321,65,63,321,321,148,451.626168224299,918.508099688473,466.881931464175,0.202492211838006,0.196261682242991,0.461059190031153,163576328.705078,62134.9468473696,48135
842,2648150,671,300,278,671,671,396,516.732786885246,1030.84590163934,514.06393442623,0.447093889716841,0.414307004470939,0.59016393442623,338484958.773438,93204.845779196,48150
843,2648152,563,291,271,563,563,380,531.933392539965,1060.31740674956,528.325222024867,0.516873889875666,0.481349911190053,0.674955595026643,337966259.67041,91814.8593147858,48152
844,2648122,241,22,21,241,241,81,430.149377593361,883.247302904564,453.097925311203,0.0912863070539419,0.0871369294605809,0.336099585062241,77001159.171875,38370.4559443927,48122
845,2649862,58,24,22,58,58,41,512.8,1029,516.2,0.413793103448276,0.379310344827586,0.706896551724138,5839596943.52344,638886.957448361,49862
846,2649078,175,70,66,175,175,108,496.298285714286,1005.156,508.767428571429,0.4,0.377142857142857,0.617142857142857,1357584590.12134,234040.781973459,49078
847,2649419,203,90,82,203,203,136,507.630541871921,1035.45123152709,527.820689655172,0.443349753694581,0.403940886699507,0.669950738916256,2031148634.95752,360093.425240859,49419
848,2649426,422,238,227,422,422,318,537.5,1075.2,537.7,0.563981042654028,0.537914691943128,0.753554502369668,1746072641.05859,295680.472438523,49426
849,2649328,111,55,52,111,111,76,519,1031.4,512.3,0.495495495495495,0.468468468468468,0.684684684684685,1595366884.21777,307399.919854516,49328
850,2649333,216,107,105,216,216,149,518.5,1045.6,527.1,0.49537037037037,0.486111111111111,0.689814814814815,2324438684.52002,328149.855061407,49333
851,2649464,430,207,193,430,430,292,526.720930232558,1055.19186046512,528.470930232558,0.481395348837209,0.448837209302326,0.67906976744186,2102136212.98047,325188.767085911,49464
852,2649746,27,10,7,27,27,10,475.6,950.7,475.2,0.37037037037037,0.259259259259259,0.37037037037037,6266889337.51172,579943.087141239,49746
853,2649712,101,42,41,101,101,69,521.772277227723,1040.92178217822,519.149504950495,0.415841584158416,0.405940594059406,0.683168316831683,2292791767.93164,366803.090721647,49712
854,2649720,99,38,36,97,97,61,489.5,1006.3,513.5,0.383838383838384,0.371134020618557,0.628865979381443,3517018918.70605,368798.074742754,49720
855,2648650,84,29,25,84,84,42,477.9,962,484.2,0.345238095238095,0.297619047619048,0.5,3047598517.70801,318640.028837307,48650
856,2649017,404,73,69,404,404,157,443.156930693069,908.625742574257,465.464851485149,0.180693069306931,0.170792079207921,0.388613861386139,1600794941.03223,314520.982652169,49017
857,2649111,62,0,0,62,62,23,431.948387096774,887.106451612903,455.158064516129,0,0,0.370967741935484,1155655756.67969,211425.041644021,49111
858,2649047,138,23,21,138,138,59,453.220289855072,929.666666666667,476.446376811594,0.166666666666667,0.152173913043478,0.427536231884058,3445194124.79028,412105.704286825,49047
859,2649076,118,42,39,118,118,71,505.6,1017.2,511.6,0.355932203389831,0.330508474576271,0.601694915254237,1567216753.27612,249405.618696647,49076
860,2649014,244,72,68,244,244,138,481,979.8,498.8,0.295081967213115,0.278688524590164,0.565573770491803,2143553335.10986,364659.90791509,49014
861,2649770,246,115,109,246,246,167,520.533333333333,1054.77235772358,534.239024390244,0.467479674796748,0.443089430894309,0.678861788617886,3466443593.77148,339413.27313599,49770
862,2649706,17,10,6,17,17,7,537.1,1022.9,485.9,0.588235294117647,0.352941176470588,0.411764705882353,1804979486.25586,311257.21886934,49706
863,2648624,138,57,54,138,138,89,503.3,1017.8,514.6,0.41304347826087,0.391304347826087,0.644927536231884,9668212181.01367,832207.717179129,48624
864,2649829,216,78,73,216,216,116,491.944444444444,993.498148148148,501.553703703704,0.361111111111111,0.337962962962963,0.537037037037037,1979616278.16211,321650.797256371,49829
865,2649831,29,7,7,29,29,14,459.3,942.4,483.1,0.241379310344828,0.241379310344828,0.482758620689655,3312300029.59961,479917.720907185,49831
866,2648473,29,0,0,29,29,0,388.3,804.8,416.6,0,0,0,1647316557.47559,251248.019833445,48473
867,2648423,362,140,134,362,362,234,508.830662983425,1029.21022099448,520.37955801105,0.386740331491713,0.370165745856354,0.646408839779006,1867707330.32764,248455.774905115,48423
868,2649247,82,11,11,82,82,32,445.465853658537,917.224390243902,471.685365853658,0.134146341463415,0.134146341463415,0.390243902439024,2425660956.71448,370667.872944231,49247
869,2648767,60,23,22,60,60,44,504.3,1033.7,529.3,0.383333333333333,0.366666666666667,0.733333333333333,2364725016.22363,299634.774832511,48767
870,2648892,39,19,18,39,39,24,504.9,1013.8,509,0.487179487179487,0.461538461538462,0.615384615384615,1517071307.10205,332479.539405579,48892
871,2648846,205,73,70,205,205,118,491.118048780488,991.063902439024,499.945853658537,0.35609756097561,0.341463414634146,0.575609756097561,3043197776.49609,394727.065263718,48846
872,2648730,0,0,0,0,0,0,,,,,,,2243723095.39941,293739.879320962,48730
873,2649503,207,12,9,207,207,41,420.930434782609,855.513043478261,434.504347826087,0.0579710144927536,0.0434782608695652,0.198067632850242,205415610.70459,117919.319466298,49503
874,2649504,444,65,60,444,444,194,439.862612612613,915.454054054054,475.601351351351,0.146396396396396,0.135135135135135,0.436936936936937,313005078.801758,94817.6998329166,49504
875,2649304,15,0,0,15,15,0,450.7,918.7,468,0,0,0,3706655957.23535,479013.925915989,49304
876,2648744,45,9,8,45,45,25,456.2,929.8,473.6,0.2,0.177777777777778,0.555555555555556,1841007977.97656,222047.729284852,48744
877,2648446,408,129,123,408,408,247,480.667892156863,986.331862745098,505.570098039216,0.316176470588235,0.301470588235294,0.605392156862745,3502201035.28223,338093.647076115,48446
878,2649682,49,14,13,49,49,26,484.512244897959,980.610204081633,496.132653061225,0.285714285714286,0.26530612244898,0.530612244897959,1810469153.03027,257006.896860325,49682
879,2648189,61,23,23,61,61,42,505.1,1030.7,525.6,0.377049180327869,0.377049180327869,0.688524590163934,1019315303.9519,251479.752098075,48189
880,2648021,150,8,0,150,150,27,405.4,829,423.6,0.0533333333333333,0,0.18,142696135.255371,50329.4231225611,48021
881,2648035,178,10,9,178,178,46,411.058426966292,847.175842696629,436.062921348315,0.0561797752808989,0.050561797752809,0.258426966292135,246171675.748047,78631.2434451961,48035
882,2648044,732,376,354,732,732,490,527.3,1046.9,519.5,0.513661202185792,0.483606557377049,0.669398907103825,378428184.307129,94057.2704780237,48044
883,2648089,167,9,9,167,167,22,398.474251497006,813.625149700599,415.061077844311,0.0538922155688623,0.0538922155688623,0.131736526946108,222018651.96875,66649.2031565316,48089
884,2648065,395,191,183,395,395,280,518.6,1044.6,526,0.483544303797468,0.463291139240506,0.708860759493671,1053937064.2373,135656.670024973,48065
885,2648015,175,32,30,175,175,74,445.891428571429,915.154285714286,469.262857142857,0.182857142857143,0.171428571428571,0.422857142857143,47613537.3496094,29218.7626768362,48015
886,2648082,384,144,103,384,384,183,510.97890625,991.11015625,480.13125,0.375,0.268229166666667,0.4765625,113006017.433594,47196.13553078,48082
887,2649614,27,7,6,27,27,14,474.4,967.4,493,0.259259259259259,0.222222222222222,0.518518518518518,2443728186.41504,310253.97238017,49614
888,2649896,0,0,0,0,0,0,,,,,,,1643635741.14063,236536.95637125,49896
889,2648626,19,13,13,19,19,0,545.3,1114.7,569.5,0.684210526315789,0.684210526315789,0,1788496305.0166,257852.733507624,48626
890,2648133,65,29,26,65,65,46,512.3,1036.9,524.6,0.446153846153846,0.4,0.707692307692308,917236498.713013,171178.813952588,48133
891,2648885,32,16,13,32,32,20,510,1027.8,517.8,0.5,0.40625,0.625,481661151.379883,135193.820737884,48885
892,2649442,268,49,42,268,268,104,452.655223880597,918.984328358209,466.329104477612,0.182835820895522,0.156716417910448,0.388059701492537,1286211322.90186,215578.946132922,49442
893,2648323,425,212,194,425,425,281,531.1,1062.2,531.1,0.498823529411765,0.456470588235294,0.661176470588235,281479851.278809,116950.193403038,48323
894,2648098,512,378,362,512,512,414,612.14375,1197.466015625,585.23203125,0.73828125,0.70703125,0.80859375,262115529.571777,65492.8890955828,48098
895,2649420,91,21,21,91,91,51,472.3,961.5,489.2,0.230769230769231,0.230769230769231,0.56043956043956,3319024857.16016,336186.406044458,49420
896,2649401,178,95,89,178,178,117,526.379775280899,1049.52696629213,523.240449438202,0.533707865168539,0.5,0.657303370786517,729778093.715332,125263.869284666,49401
897,2649779,60,16,16,60,60,39,484.7,995.2,510.5,0.266666666666667,0.266666666666667,0.65,4009154856.61133,454596.510005027,49779
898,2648867,420,120,115,420,420,234,470.548333333333,964.404285714286,493.86380952381,0.285714285714286,0.273809523809524,0.557142857142857,3897991940.15967,432260.934485686,48867
899,2649013,65,11,10,65,65,29,446.5,922,475.5,0.169230769230769,0.153846153846154,0.446153846153846,1665566153.64893,293927.324674629,49013
900,2648108,451,305,291,451,451,372,578.1,1148.9,570.8,0.676274944567627,0.645232815964523,0.824833702882483,474254299.720215,170880.498699575,48108
901,2648234,60,0,0,60,60,0,380.2,777.7,397.5,0,0,0,218353579.299805,96083.3830472126,48234
902,2648210,333,53,39,333,333,104,438.858858858859,887.266366366366,448.407507507508,0.159159159159159,0.117117117117117,0.312312312312312,140541483.842041,54764.7211990821,48210
903,2648202,289,26,19,289,289,82,416.437716262976,854.894809688581,438.420069204152,0.0899653979238754,0.0657439446366782,0.283737024221453,92735736.3049316,52981.5300289725,48202
904,2648235,458,98,90,458,458,222,460.555021834061,934.710480349345,474.139082969432,0.213973799126638,0.196506550218341,0.48471615720524,174245274.193359,60042.5144644567,48235
905,2648124,734,271,257,734,734,445,497.590599455041,1004.11416893733,506.485286103542,0.369209809264305,0.350136239782016,0.606267029972752,248085410.124268,79587.4157962308,48124
906,2648183,237,112,105,237,237,149,514.6,1028.5,513.9,0.472573839662447,0.443037974683544,0.628691983122363,541508462.990479,141987.663096446,48183
907,2648240,245,20,16,245,245,47,406.458367346939,830.209387755102,423.744897959184,0.0816326530612245,0.0653061224489796,0.191836734693878,104349254.842773,43454.9130528366,48240
908,2648125,192,51,49,192,192,101,474.872916666667,960.0921875,485.2640625,0.265625,0.255208333333333,0.526041666666667,112907711.104248,78457.6781664709,48125
909,2649088,,,,,,,,,,,,,918700065.114746,217699.465386031,49088
910,2648416,,,,,,,,,,,,,3146424841.34082,393100.446003963,48416
911,2649670,,,,,,,,,,,,,1893053788.44434,405933.715087686,49670
912,2649654,,,,,,,,,,,,,1047792266.49805,284131.917835897,49654
913,2649268,,,,,,,,,,,,,604942482.212402,159875.46055666,49268
914,2649248,,,,,,,,,,,,,916806728.682739,200863.141432159,49248
915,2648816,,,,,,,,,,,,,12881411.3125,19317.4921212789,48816
916,2649775,,,,,,,,,,,,,1352737613.87891,180592.759537896,49775
917,2648095,,,,,,,,,,,,,481383747.098633,107885.825767582,48095
918,2649821,,,,,,,,,,,,,4050549401.1543,562280.359670219,49821
919,2649651,,,,,,,,,,,,,6403672915.34863,587128.333512236,49651
920,2648159,,,,,,,,,,,,,852084857.496338,231519.764745867,48159
921,2648144,,,,,,,,,,,,,212267272.898926,77795.7766137238,48144
922,2648818,,,,,,,,,,,,,755817461.572754,163007.717573353,48818
923,2648852,,,,,,,,,,,,,11721880.8491211,20083.3861442876,48852
924,2648067,,,,,,,,,,,,,127983712.986328,51056.1266272727,48067
925,2648034,,,,,,,,,,,,,120415624.946777,50607.3212545769,48034
926,2648322,,,,,,,,,,,,,329540868.649414,86024.7432540484,48322
927,2648069,,,,,,,,,,,,,15029794.4433594,17149.7645114558,48069
928,2649446,,,,,,,,,,,,,918091565.115234,262937.381544447,49446
929,2649929,,,,,,,,,,,,,494846133.378906,177612.543225391,49929
930,2649759,,,,,,,,,,,,,4411427186.54688,687709.721596776,49759
931,2648006,,,,,,,,,,,,,2001853762.00195,190770.154429769,48006
932,2648032,,,,,,,,,,,,,1048829141.98486,170290.374881387,48032
933,2648469,,,,,,,,,,,,,251870523.710938,89068.4780890103,48469
934,2648465,,,,,,,,,,,,,1159541317.56152,246359.699240857,48465
935,2648476,,,,,,,,,,,,,7615353.02148438,17281.8515039523,48476
936,2648242,,,,,,,,,,,,,198006351.724854,62421.4824988805,48242
937,2648238,,,,,,,,,,,,,150407388.657471,57914.9700620909,48238
938,2648761,,,,,,,,,,,,,2469653647.39746,326960.071078793,48761
939,2648721,,,,,,,,,,,,,824207599.131836,154959.817011899,48721
940,2649747,,,,,,,,,,,,,2704522307.64355,392070.789813965,49747
941,2649450,,,,,,,,,,,,,834415300.124512,254408.477751367,49450
942,2649406,,,,,,,,,,,,,58182483.5869141,67711.7423938615,49406
943,2649612,,,,,,,,,,,,,838830971.117188,247343.866592021,49612
944,2649676,,,,,,,,,,,,,1497206654.15527,304844.452378995,49676
945,2648610,,,,,,,,,,,,,3317566471.00879,467945.022481763,48610
946,2648659,,,,,,,,,,,,,2230921896.31348,359706.574822467,48659
947,2649630,,,,,,,,,,,,,1459698783.81836,241928.33404638,49630
948,2649101,,,,,,,,,,,,,609989454.687622,122657.407865825,49101
949,2649104,,,,,,,,,,,,,4439098.56518555,8589.61041382886,49104
950,2648822,,,,,,,,,,,,,909850021.723633,200586.671617734,48822
951,2649738,,,,,,,,,,,,,8353204765.36621,1259847.17061046,49738
952,2649756,,,,,,,,,,,,,4709742651.26563,497607.802575756,49756
953,2649722,,,,,,,,,,,,,24473158.1171875,33993.7028675875,49722
954,2648628,,,,,,,,,,,,,943758448.904297,148587.484372842,48628
955,2648806,,,,,,,,,,,,,1812155132.87256,295712.492606205,48806
956,2648832,,,,,,,,,,,,,727213326.07373,156369.28805469,48832
957,2649249,,,,,,,,,,,,,934289337.11792,209850.804949623,49249
958,2649967,,,,,,,,,,,,,9700806949.02344,684093.582700927,49967
959,2649905,,,,,,,,,,,,,2000811489.18555,389805.61994298,49905
960,2649955,,,,,,,,,,,,,320062983.748047,126878.432794469,49955
961,2648865,,,,,,,,,,,,,636667949.610352,144703.88533103,48865
962,2648815,,,,,,,,,,,,,772613465.022949,138567.420827506,48815
963,2649283,,,,,,,,,,,,,388377171.488525,119540.215329491,49283
964,2649261,,,,,,,,,,,,,16376702.9787598,27644.5884746091,49261
965,2649302,,,,,,,,,,,,,1384273414.37646,241024.47670132,49302
966,2649519,,,,,,,,,,,,,228373639.774414,89353.8799986094,49519
967,2649326,,,,,,,,,,,,,714528903.976074,214508.264160273,49326
968,2649950,,,,,,,,,,,,,5332165309.73633,652349.046345269,49950
969,2648440,,,,,,,,,,,,,19931758.0385742,21158.072224638,48440
970,2649653,,,,,,,,,,,,,881418777.785156,217007.937775698,49653
971,2648137,,,,,,,,,,,,,1250824243.86816,275292.722303308,48137
972,2648094,,,,,,,,,,,,,513997026,108873.878049075,48094
973,2648050,,,,,,,,,,,,,519682754.852539,102835.026279302,48050
974,2649625,,,,,,,,,,,,,2350904809.60156,320635.520167358,49625
975,2649808,,,,,,,,,,,,,6091091874.9668,757442.163924676,49808
976,2649458,,,,,,,,,,,,,201507271.363281,95715.1288842833,49458
977,2649342,,,,,,,,,,,,,1299595281.68652,284344.777138133,49342
978,2649874,,,,,,,,,,,,,1109227544.5293,353520.434612882,49874
979,2649812,,,,,,,,,,,,,1993547196.01367,329080.557785796,49812
980,2648667,,,,,,,,,,,,,9531351.97558594,15064.4879305754,48667
981,2649322,,,,,,,,,,,,,737145681.263672,174958.531648163,49322
982,2648381,,,,,,,,,,,,,579241586.546387,124070.83930605,48381
983,2648654,,,,,,,,,,,,,2668079299.08301,363177.343562301,48654
984,2649460,,,,,,,,,,,,,1717624490.20752,398576.801691087,49460
985,2648063,,,,,,,,,,,,,1032694368.25439,128514.648380371,48063
986,2648414,,,,,,,,,,,,,926237939.05127,195599.892659546,48414
987,2648701,,,,,,,,,,,,,1319999359.94922,268727.139144009,48701
988,2648733,,,,,,,,,,,,,1397144159.5498,253551.030885448,48733
989,2648154,,,,,,,,,,,,,323878045.546875,93097.8804309595,48154
